carid,tradeTime,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,registerDate,licenseDate,country,makertype,modelyear,displacement,gearbox,oiltype,newprice,aF1,aF2,aF3,aF4,aF5,aF6,aF7,aF8,aF9,aF10,aF11,aF13,aF14,aF15,aF12_1,aF12_2,aF12_3,timespan
68105.0,1.0,1.3629032258064515,1.65008025682183,1.078457551244797,2.727191011235955,7.0,1.3157894736842104,1.0,2.125,4.857142857142858,7.1875,7.0,2.800000000046566,1.0,7.5,2.5283018867924527,3.6052631578947367,1.0,1.1395039858281666,1.0,1.6,2.125,1.6098741529525653,1.2678571428571428,1.75,8.071428571428669,1.0,7.0,5.5,1.0,7.0,4.0,10.0,6.682737169517885,4.96413199426112,3.493827160493826,4.0
30981.0,1.0,1.5806451612903225,2.032905296950241,1.1300557606220059,2.4561797752808987,1.0,1.9473684210526314,1.0,1.0,7.428571428571429,6.625,6.400000000000091,2.800000000046566,1.0,6.5,2.867924528301887,1.473684210526316,1.0,1.6064152853346831,1.0,7.0,2.125,1.9409486931268152,1.4285714285714284,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,5.7999999999999545,1.0,7.471910112359524,7.049455676516329,6.565279770444764,8.703703703703702,4.6
4191.0,1.0,2.2338709677419355,1.231139646869984,1.812141679101547,1.6492134831460674,3.0,1.0,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,8.0,2.867924528301887,3.8421052631578947,1.0,1.8825762368720738,1.0,3.9999999999999996,2.125,2.3242981606969995,2.1785714285714284,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,7.600000000000136,1.0,10.0,6.472783825816485,5.080344332855095,3.1975308641975317,2.8
51353.0,1.0,5.209677419354839,3.2030497592295344,7.646980287442079,1.6512359550561797,1.0,2.7368421052631575,2.8,1.0,4.857142857142858,7.75,8.200000000000045,2.800000000046566,1.0,7.0,2.018867924528302,2.1842105263157894,1.0,1.082278881437429,1.0,1.0,2.125,2.4811229428848014,4.482142857142857,1.0,9.35714285714289,1.0,10.0,5.5,1.0,7.0,4.0,10.0,5.213063763608087,4.809182209469153,5.0,2.8
32029.0,1.0,2.379032258064516,1.678972712680578,5.5038875363229405,1.6775280898876404,2.0,1.0,6.4,1.0,4.857142857142858,9.4375,9.400000000000091,1.900000000023283,5.5,9.0,2.867924528301887,5.2631578947368425,1.0,2.2213716310261926,1.0,5.2,2.125,2.0890609874152952,2.071428571428571,1.75,9.35714285714289,2.2857142857142856,7.0,5.5,5.5,8.799999999999955,4.0,10.0,7.634525660964229,5.713055954088954,3.567901234567902,1.6
5086.0,1.0,3.25,1.8812199036918138,2.3790151574648553,3.012359550561798,3.0,1.631578947368421,2.8,2.125,4.857142857142858,3.25,2.7999999999999545,4.599999999976717,5.5,3.5,1.169811320754717,1.7105263157894737,1.0,1.062919144628622,1.0,4.6000000000000005,2.125,1.818973862536302,2.767857142857143,2.5,8.71428571428578,1.0,10.0,5.5,3.25,2.7999999999999545,4.0,10.0,3.253499222395023,2.3558106169296984,3.3950617283950635,8.2
34125.0,1.0,2.2338709677419355,3.080256821829855,5.746328437917223,2.636179775280899,1.0,1.0,1.0,1.0,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.0,2.867924528301887,3.8421052631578947,1.0,2.093825129697583,1.0,2.1999999999999997,2.125,1.287512100677638,2.017857142857143,1.0,9.35714285714289,1.0,10.0,5.5,3.25,7.0,4.0,10.0,6.5147744945567645,6.100430416068868,6.111111111111111,4.0
59739.0,1.0,1.7983870967741935,2.610754414125201,1.894840179062279,1.7584269662921348,1.0,1.0,1.0,1.0,7.428571428571429,8.3125,8.200000000000045,4.599999999976717,5.5,7.0,3.547169811320755,3.3684210526315788,1.0,1.7288371504491966,1.0,7.6,2.125,3.866408518877057,1.6428571428571428,4.75,9.35714285714289,1.0,10.0,5.5,3.25,7.0,1.0,10.0,7.284603421461897,5.519368723098996,6.358024691358025,2.8
34193.0,1.0,2.2338709677419355,5.709470304975922,5.7541035105631035,4.628314606741573,6.0,1.0,2.8,3.25,4.857142857142858,4.375,4.0,1.900000000023283,10.0,4.5,4.566037735849057,3.8421052631578947,1.0,3.1984689358471465,1.0,5.2,2.125,1.740561471442401,2.017857142857143,3.25,8.71428571428578,2.2857142857142856,10.0,10.0,5.5,4.0,1.0,10.0,7.44696734059098,6.242467718794835,4.493827160493826,7.0
40651.0,1.0,4.338709677419355,2.076243980738363,1.4983114741223593,2.6321348314606743,4.0,3.2105263157894735,2.8,1.0,4.857142857142858,3.8125,3.400000000000091,3.699999999953434,5.5,3.5,2.1886792452830193,2.1842105263157894,1.0,1.2049854485638365,1.0,1.6,2.125,2.8616367553242212,3.678571428571429,1.75,9.35714285714289,1.0,7.0,10.0,3.25,7.0,1.0,10.0,6.209642301710732,4.5896700143472025,3.5925925925925917,7.6
20792.0,1.0,4.338709677419355,2.076243980738363,1.1385376580538757,3.414831460674157,5.0,1.3157894736842104,2.8,1.0,4.857142857142858,4.375,4.0,3.699999999953434,5.5,4.5,2.1886792452830193,4.7894736842105265,1.0,1.2334556497532583,1.0,1.6,2.125,2.8616367553242212,3.678571428571429,1.75,9.35714285714289,1.0,7.0,10.0,3.25,3.400000000000091,1.0,4.539325842696627,6.209642301710732,4.5896700143472025,3.5925925925925917,7.0
2284.0,1.0,3.685483870967742,1.8378812199036918,1.1017827691824393,2.3024719101123594,5.0,3.052631578947368,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,10.0,10.0,8.0,2.5283018867924527,2.4210526315789473,1.0,1.4355940781981527,1.0,3.9999999999999996,2.125,2.8616367553242212,2.9821428571428568,3.25,9.35714285714289,2.2857142857142856,10.0,10.0,3.25,7.600000000000136,1.0,10.0,7.063452566096423,5.777618364418938,3.6296296296296298,2.8
66758.0,1.0,1.435483870967742,2.191813804173355,9.22319956019791,1.8433707865168538,8.0,1.0,2.8,1.0,4.857142857142858,3.8125,3.400000000000091,4.599999999976717,5.5,4.5,2.867924528301887,3.3684210526315788,1.0,1.4640642793875744,1.0,3.9999999999999996,2.125,1.0522749273959342,1.3214285714285714,1.75,9.35714285714289,1.0,7.0,10.0,1.0,3.400000000000091,4.0,10.0,7.0326594090202175,4.87374461979914,3.4567901234567913,7.6
29202.0,1.0,1.7983870967741935,3.737560192616373,5.198539228775623,2.9820224719101125,1.0,1.631578947368421,1.0,1.0,4.857142857142858,6.625,7.0,4.599999999976717,5.5,6.5,2.018867924528302,2.1842105263157894,1.0,1.13096292547134,1.0,1.6,2.125,3.6050338818973864,1.8035714285714284,1.75,9.35714285714289,1.0,7.0,10.0,1.0,6.400000000000091,1.0,10.0,5.912908242612753,3.5824964131994257,3.481481481481481,4.0
60660.0,1.0,1.5080645161290323,1.093900481540931,8.578575355375795,2.3004494382022473,5.0,3.052631578947368,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,8.0,2.1886792452830193,1.473684210526316,1.0,1.3160192332025813,1.0,1.6,2.125,2.690222652468538,1.375,1.75,9.35714285714289,1.0,7.0,10.0,3.25,7.600000000000136,1.0,10.0,6.486780715396579,4.680057388809182,3.185185185185187,2.8
70739.0,1.0,1.2903225806451613,2.061797752808989,1.13500353412393,1.4570786516853933,1.0,1.0,1.0,1.0,4.857142857142858,7.1875,7.600000000000136,5.5,5.5,7.5,1.8490566037735847,1.473684210526316,1.0,1.3219979754523599,1.0,1.0,2.125,2.8616367553242212,1.2142857142857142,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,1.0,10.0,5.431415241057543,4.692969870875178,5.592592592592592,3.4
41976.0,1.0,1.435483870967742,2.191813804173355,6.594518181104218,1.5197752808988763,1.0,1.3157894736842104,6.4,1.0,4.857142857142858,8.875,9.400000000000091,4.599999999976717,5.5,8.5,2.867924528301887,1.236842105263158,1.0,1.5494748829558396,1.0,3.9999999999999996,2.125,4.694094869312682,1.3214285714285714,1.75,9.35714285714289,2.2857142857142856,7.0,5.5,3.25,8.200000000000045,1.0,10.0,7.175427682737169,5.58393113342898,3.1111111111111107,1.6
56695.0,1.0,2.9596774193548385,3.9542536115569824,8.20254456922956,2.65438202247191,6.0,3.8421052631578947,1.0,1.0,7.428571428571429,6.625,7.0,8.199999999953434,10.0,5.5,2.867924528301887,1.473684210526316,1.0,1.3644185752245983,1.0,8.8,2.125,9.137463697967087,3.571428571428571,4.75,9.35714285714289,1.0,10.0,5.5,3.25,5.2000000000000455,1.0,10.0,6.122861586314151,5.002869440459111,5.061728395061728,4.0
59278.0,1.0,1.7983870967741935,1.9245585874799358,1.9542134610853688,3.4916853932584266,2.0,3.526315789473684,2.8,1.0,4.857142857142858,6.0625,5.7999999999999545,4.599999999976717,5.5,5.5,2.5283018867924527,5.973684210526316,1.0,1.2505377704669114,1.0,1.6,2.125,2.8616367553242212,1.8035714285714284,1.75,9.35714285714289,1.0,7.0,10.0,3.25,5.2000000000000455,1.0,10.0,6.472783825816485,4.2926829268292686,3.8271604938271615,5.2
47869.0,1.0,1.2903225806451613,2.1412520064205456,1.1463127306997565,2.5188764044943817,2.0,5.7368421052631575,2.8,1.0,4.857142857142858,4.375,4.0,5.5,5.5,4.0,2.1886792452830193,1.473684210526316,1.0,1.329969631785398,1.0,1.6,2.125,2.8616367553242212,1.2142857142857142,1.75,9.35714285714289,1.0,7.0,10.0,3.25,3.400000000000091,1.0,10.0,6.531570762052876,5.1319942611190825,3.493827160493826,7.0
61700.0,1.0,1.5080645161290323,2.1701444622792936,8.681771774130212,2.3348314606741574,3.0,1.0,1.0,2.125,4.857142857142858,7.1875,7.600000000000136,1.900000000023283,5.5,7.0,1.8490566037735847,2.1842105263157894,1.0,1.3387953941541186,1.0,8.8,2.125,2.028073572120039,1.4821428571428572,4.75,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,1.0,10.0,6.128460342146189,5.312769010043041,5.728395061728396,3.4
29525.0,1.0,1.2903225806451613,1.21669341894061,5.209848425351449,2.2802247191011236,6.0,1.0,1.0,1.0,7.428571428571429,7.75,7.600000000000136,5.5,5.5,7.5,3.716981132075472,1.473684210526316,1.0,1.6636403897254208,1.0,6.4,2.125,2.8616367553242212,1.2142857142857142,4.75,9.35714285714289,1.0,10.0,5.5,3.25,7.600000000000136,4.0,10.0,8.169206842923794,5.945480631276901,7.1728395061728385,3.4
9969.0,1.0,1.1451612903225805,1.9534510433386838,2.957904657189979,1.5480898876404494,2.0,3.526315789473684,6.4,1.0,4.857142857142858,8.875,8.799999999999955,5.5,5.5,8.0,2.867924528301887,1.473684210526316,1.0,1.540933822599013,1.0,3.9999999999999996,2.125,2.8616367553242212,1.1071428571428572,1.75,9.35714285714289,2.2857142857142856,7.0,5.5,3.25,8.799999999999955,4.0,10.0,7.097045101088646,5.609756097560975,3.3950617283950635,2.2
16096.0,1.0,1.0725806451612903,1.5850722311396468,3.633629152595618,4.713258426966292,2.0,3.526315789473684,4.6000000000000005,3.25,4.857142857142858,2.6875,2.2000000000000455,4.599999999976717,5.5,2.5,3.547169811320755,5.736842105263158,1.0,1.5494748829558396,1.0,3.9999999999999996,2.125,1.5663117134559537,2.2321428571428568,1.75,9.35714285714289,1.0,7.0,10.0,3.25,1.0,1.0,10.0,6.962674961119751,5.196556671449066,3.580246913580247,8.8
38494.0,1.0,2.088709677419355,5.64446227929374,6.179612031728579,3.5806741573033705,4.0,3.2105263157894735,2.8,4.375,4.857142857142858,3.25,2.7999999999999545,4.599999999976717,5.5,3.0,2.018867924528302,2.1842105263157894,1.0,1.162280146779704,1.0,2.8,2.125,2.8616367553242212,2.392857142857143,1.75,8.71428571428578,1.0,7.0,10.0,1.0,7.0,1.0,10.0,5.409020217729394,3.5824964131994257,3.518518518518519,8.2
50117.0,1.0,1.2903225806451613,1.028892455858748,7.4773423388046805,3.382471910112359,5.0,3.2105263157894735,2.8,1.0,4.857142857142858,3.8125,4.0,5.5,5.5,4.5,2.1886792452830193,1.7105263157894737,1.0,1.2308933316462103,1.0,1.6,2.125,2.8616367553242212,1.2142857142857142,1.75,9.35714285714289,1.0,7.0,10.0,1.0,3.400000000000091,1.0,10.0,6.094867807153966,3.969870875179339,3.086419753086421,7.0
8942.0,1.0,4.846774193548387,4.264847512038523,2.850467289719626,3.022471910112359,1.0,1.0,1.0,2.125,4.857142857142858,7.1875,7.0,4.599999999976717,5.5,7.0,3.547169811320755,1.9473684210526314,1.0,1.4355940781981527,1.0,3.4,2.125,4.511132623426912,5.392857142857142,1.0,9.35714285714289,1.0,10.0,5.5,3.25,7.0,4.0,10.0,6.626749611197511,5.067431850789095,6.358024691358025,4.0
64684.0,1.0,2.379032258064516,2.5024077046548956,1.5350663629937955,2.9375280898876404,1.0,3.526315789473684,1.0,2.125,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.0,2.1886792452830193,2.4210526315789473,1.0,1.6633556877135265,1.0,3.4,2.125,2.3765730880929334,2.071428571428571,1.0,7.4285714285715585,2.2857142857142856,10.0,5.5,3.25,6.400000000000091,1.0,10.0,5.859720062208398,4.989956958393112,4.160493827160494,4.0
25428.0,1.0,2.161290322580645,2.213483146067416,4.741930417026624,1.4550561797752808,3.0,1.9473684210526314,1.0,2.125,7.428571428571429,8.3125,8.200000000000045,1.900000000023283,5.5,7.5,2.018867924528302,6.2105263157894735,1.0,1.208117170694673,1.0,8.8,2.125,1.1568247821878026,1.9642857142857142,4.75,9.35714285714289,1.0,10.0,5.5,3.25,7.600000000000136,4.0,10.0,6.556765163297046,5.067431850789095,5.987654320987655,2.8
48865.0,1.0,3.1048387096774195,5.348314606741573,7.3402183303227835,1.877752808988764,2.0,3.526315789473684,1.0,2.125,4.857142857142858,8.3125,8.799999999999955,7.300000000046566,5.5,8.5,2.867924528301887,3.8421052631578947,1.0,2.0422940655447297,1.0,5.2,2.125,2.8616367553242212,2.6607142857142856,1.75,9.35714285714289,2.2857142857142856,7.0,5.5,3.25,8.200000000000045,4.0,10.0,7.684914463452566,5.958393113342897,3.148148148148149,2.2
31646.0,1.0,1.2903225806451613,1.21669341894061,5.4501688525877645,5.546516853932584,5.0,1.0,2.8,1.0,7.428571428571429,4.375,4.0,5.5,5.5,4.5,4.566037735849057,1.473684210526316,1.0,1.9998734657724913,1.0,6.4,2.125,2.8616367553242212,1.2142857142857142,4.75,9.35714285714289,1.0,10.0,5.5,3.25,3.400000000000091,1.0,10.0,8.169206842923794,5.945480631276901,7.469135802469136,7.0
59387.0,1.0,1.7983870967741935,1.6573033707865168,8.428021675960103,1.9869662921348312,1.0,1.3157894736842104,1.0,1.0,4.857142857142858,7.75,7.600000000000136,4.599999999976717,5.5,7.0,2.867924528301887,3.3684210526315788,1.0,1.4071238770087309,1.0,3.9999999999999996,2.125,2.8616367553242212,1.8035714285714284,1.75,9.35714285714289,1.0,7.0,10.0,3.25,7.0,1.0,10.0,7.21461897356143,5.519368723098996,3.3950617283950635,3.4
35828.0,1.0,2.379032258064516,1.9101123595505618,5.920914160056546,1.8757303370786516,4.0,3.8421052631578947,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,7.5,2.867924528301887,5.2631578947368425,1.0,1.8939643173478427,1.0,3.9999999999999996,2.125,1.7841239109390128,2.071428571428571,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,7.600000000000136,4.0,10.0,6.845101088646967,5.067431850789095,3.049382716049383,2.8
7061.0,1.0,3.3225806451612905,2.162921348314607,2.6030786146234197,2.541123595505618,5.0,1.0,2.8,1.0,4.857142857142858,3.8125,3.400000000000091,3.699999999953434,5.5,4.0,2.1886792452830193,4.7894736842105265,1.0,1.19644438820701,1.0,1.6,2.125,2.0193610842207166,2.821428571428571,2.5,9.35714285714289,1.0,10.0,5.5,3.25,2.7999999999999545,1.0,10.0,5.2466562986003105,4.447632711621235,4.148148148148149,7.6
56312.0,1.0,2.596774193548387,1.3972712680577848,1.0572528076651222,2.575505617977528,1.0,1.0,1.0,4.375,4.857142857142858,6.625,6.400000000000091,8.199999999953434,5.5,6.0,2.5283018867924527,1.473684210526316,1.0,1.3501834746298873,1.0,3.9999999999999996,2.125,2.8616367553242212,2.2857142857142856,1.75,9.35714285714289,1.0,7.0,10.0,3.25,5.2000000000000455,1.0,10.0,6.640746500777604,5.196556671449066,3.3950617283950635,4.6
18912.0,1.0,2.2338709677419355,3.159711075441413,3.9919893190921227,3.2368539325842693,4.0,1.0,2.8,1.0,4.857142857142858,4.9375,4.600000000000136,1.900000000023283,10.0,5.0,2.1886792452830193,3.8421052631578947,1.0,1.6867012526888523,1.0,1.6,2.125,2.951597289448209,2.017857142857143,2.5,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,4.0,1.0,10.0,5.560186625194401,4.486370157819223,3.2469135802469147,6.3999999999999995
28998.0,1.0,1.7983870967741935,1.6573033707865168,5.178748134767926,4.322921348314607,1.0,1.631578947368421,1.0,2.125,4.857142857142858,7.75,7.600000000000136,4.599999999976717,5.5,7.5,2.867924528301887,6.684210526315789,3.25,1.6348854865241047,1.0,3.9999999999999996,2.125,2.8616367553242212,1.8035714285714284,1.75,8.071428571428669,1.0,7.0,10.0,3.25,7.0,1.0,10.0,7.21461897356143,5.519368723098996,3.3950617283950635,3.4
57217.0,1.0,2.2338709677419355,2.2568218298555376,8.25272912903479,1.4853932584269662,1.0,1.0,1.0,1.0,4.857142857142858,7.75,7.600000000000136,1.900000000023283,5.5,7.5,2.867924528301887,3.8421052631578947,1.0,2.317600911046438,1.0,5.2,2.125,1.287512100677638,2.1785714285714284,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,5.5,7.0,1.0,10.0,7.6065318818040435,5.713055954088954,3.6543209876543195,3.4
41924.0,1.0,2.596774193548387,2.119582664526485,6.602293253750098,3.6656179775280897,1.0,2.263157894736842,2.8,3.25,4.857142857142858,4.375,4.0,8.199999999953434,5.5,4.0,1.8490566037735847,1.7105263157894737,1.0,1.1540237884347717,1.0,2.8,2.125,2.001936108422072,2.2857142857142856,1.75,9.35714285714289,1.0,7.0,10.0,1.0,3.400000000000091,1.0,10.0,5.6049766718507,3.647058823529413,3.2716049382716044,7.0
15132.0,1.0,1.0725806451612903,4.077046548956662,3.5452760543469726,2.638202247191011,1.0,2.7368421052631575,2.8,2.125,7.428571428571429,5.5,5.2000000000000455,4.599999999976717,10.0,4.0,4.056603773584906,1.7105263157894737,1.0,2.3158926989750728,1.0,7.0,2.125,4.040658276863505,3.3571428571428568,1.0,9.35714285714289,1.0,10.0,5.5,3.25,3.400000000000091,4.0,10.0,6.948678071539657,6.03586800573888,8.02469135802469,5.8
61745.0,1.0,1.1451612903225805,1.9534510433386838,1.5004319484803266,3.758651685393258,2.0,1.9473684210526314,1.0,1.0,4.857142857142858,5.5,5.7999999999999545,5.5,5.5,5.5,2.867924528301887,1.473684210526316,1.0,1.4726053397444008,1.0,3.9999999999999996,2.125,2.8616367553242212,1.1071428571428572,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,5.2000000000000455,4.0,10.0,7.060653188180405,5.635581061692971,3.518518518518519,5.2
50915.0,1.0,4.120967741935484,2.220706260032103,7.595382078064871,3.121573033707865,2.0,1.0,2.8,1.0,4.857142857142858,4.9375,5.2000000000000455,5.5,10.0,5.0,3.547169811320755,1.9473684210526314,1.0,1.652252309249652,1.0,3.4,2.125,2.8616367553242212,3.8928571428571423,1.0,9.35714285714289,1.0,10.0,5.5,1.0,4.600000000000136,4.0,10.0,5.907309486780715,5.093256814921091,5.777777777777779,5.8
37808.0,1.0,4.338709677419355,2.076243980738363,1.6743108458336606,2.272134831460674,4.0,3.2105263157894735,2.8,1.0,4.857142857142858,3.25,3.400000000000091,3.699999999953434,5.5,4.0,2.1886792452830193,4.7894736842105265,1.0,1.242281412121979,1.0,1.6,2.125,2.8616367553242212,3.678571428571429,2.5,9.35714285714289,1.0,10.0,5.5,3.25,3.400000000000091,1.0,10.0,5.442612752721617,4.5896700143472025,3.555555555555557,7.6
45219.0,1.0,1.7983870967741935,2.610754414125201,6.95499882195869,2.3267415730337078,1.0,1.631578947368421,1.0,2.125,7.428571428571429,7.75,7.600000000000136,4.599999999976717,5.5,7.0,3.547169811320755,3.3684210526315788,1.0,1.6804378084271794,1.0,7.6,2.125,3.866408518877057,1.6428571428571428,4.75,9.35714285714289,1.0,10.0,5.5,3.25,7.0,1.0,10.0,7.284603421461897,5.519368723098996,6.358024691358025,3.4
21029.0,1.0,1.5080645161290323,2.495184590690209,4.247859891620199,2.215505617977528,6.0,1.9473684210526314,2.8,1.0,4.857142857142858,6.0625,5.7999999999999545,1.900000000023283,5.5,6.0,1.8490566037735847,4.552631578947368,1.0,1.3362330760470709,1.0,1.6,2.125,2.8616367553242212,1.375,2.5,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,5.2000000000000455,1.0,8.483146067415703,5.367029548989114,4.925394548063128,3.1728395061728385,5.2
28373.0,1.0,1.3629032258064515,4.481540930979134,5.098876933951151,2.5289887640449438,1.0,3.526315789473684,1.0,1.0,4.857142857142858,7.75,7.600000000000136,2.800000000046566,1.0,7.5,3.547169811320755,1.473684210526316,1.0,1.2847020118942174,1.0,3.9999999999999996,2.125,6.575992255566312,1.2678571428571428,1.75,9.35714285714289,1.0,7.0,10.0,3.25,7.600000000000136,4.0,10.0,7.329393468118196,5.72596843615495,3.9259259259259274,3.4
4532.0,1.0,1.0725806451612903,2.15569823434992,2.291368884002199,2.2680898876404494,1.0,1.0,1.0,2.125,7.428571428571429,7.75,7.600000000000136,4.599999999976717,5.5,7.0,4.056603773584906,1.473684210526316,1.0,2.1188789067442744,1.0,7.0,1.0,4.040658276863505,1.0535714285714286,1.0,9.35714285714289,1.0,10.0,5.5,3.25,6.400000000000091,1.0,10.0,6.836702954898911,6.03586800573888,8.02469135802469,3.4
34706.0,1.0,2.379032258064516,1.9101123595505618,5.789444749862562,2.6948314606741572,3.0,1.0,1.0,1.0,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.0,2.867924528301887,4.315789473684211,1.0,1.902505377704669,1.0,3.9999999999999996,2.125,1.7841239109390128,2.071428571428571,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,7.0,1.0,10.0,6.845101088646967,5.067431850789095,3.049382716049383,4.0
18038.0,1.0,6.225806451612904,5.06661316211878,3.8817246524778133,1.0,2.0,1.0,6.4,1.0,4.857142857142858,10.0,10.0,1.900000000023283,5.5,9.5,2.867924528301887,1.473684210526316,1.0,1.7174490699734277,1.0,5.2,2.125,7.107454017424976,5.607142857142857,1.75,9.35714285714289,1.0,10.0,5.5,3.25,10.0,1.0,10.0,7.71850699844479,5.906743185078909,3.580246913580247,1.0
39488.0,1.0,2.741935483870968,3.6075441412520064,6.316736040210476,1.4550561797752808,1.0,1.9473684210526314,6.4,1.0,7.428571428571429,9.4375,9.400000000000091,2.800000000046566,1.0,8.5,2.867924528301887,1.473684210526316,1.0,1.4301847399721623,1.0,7.0,2.125,4.1713455953533405,2.446428571428571,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,8.799999999999955,4.0,10.0,7.309797822706065,6.616929698708752,7.3456790123456805,1.6
59771.0,1.0,1.7983870967741935,2.610754414125201,1.894840179062279,1.7584269662921348,1.0,1.0,1.0,1.0,7.428571428571429,8.3125,8.200000000000045,4.599999999976717,5.5,7.0,3.547169811320755,3.3684210526315788,1.0,1.7288371504491966,1.0,7.6,2.125,3.866408518877057,1.6428571428571428,4.75,9.35714285714289,1.0,10.0,5.5,3.25,7.0,1.0,10.0,7.284603421461897,5.519368723098996,6.358024691358025,2.8
41939.0,1.0,2.8870967741935485,3.7520064205457464,6.6044137281080655,1.236629213483146,5.0,1.0,6.4,1.0,7.428571428571429,9.4375,9.400000000000091,1.0,10.0,9.0,4.566037735849057,3.8421052631578947,1.0,3.084018727065671,1.0,7.0,2.125,4.9206195546950635,2.5,1.0,9.35714285714289,4.857142857142858,10.0,5.5,3.25,8.799999999999955,4.0,10.0,7.329393468118196,8.463414634146343,8.555555555555554,1.6
41287.0,1.0,4.919354838709678,2.6468699839486356,1.2502159742401633,2.1002247191011234,1.0,1.0,1.0,2.125,4.857142857142858,7.1875,7.600000000000136,4.599999999976717,5.5,7.0,2.867924528301887,4.315789473684211,1.0,1.6918258889029483,1.0,3.9999999999999996,2.125,2.5246853823814135,4.696428571428571,1.75,9.35714285714289,2.2857142857142856,7.0,5.5,3.25,7.0,1.0,10.0,7.00466562986003,5.235294117647058,3.2222222222222214,3.4
15476.0,1.0,2.161290322580645,1.4406099518459068,3.5777899945024734,2.082022471910112,1.0,1.9473684210526314,1.0,2.125,7.428571428571429,6.0625,6.400000000000091,2.800000000046566,1.0,6.5,2.867924528301887,6.2105263157894735,1.0,1.293527774262938,1.0,2.1999999999999997,2.125,3.9448209099709586,1.9642857142857142,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,5.5,5.7999999999999545,1.0,7.471910112359524,6.990668740279938,5.648493543758967,6.481481481481481,4.6
33946.0,1.0,2.596774193548387,2.4229534510433384,5.7152281473337,2.609887640449438,1.0,1.0,2.8,1.0,4.857142857142858,4.9375,4.600000000000136,8.199999999953434,5.5,4.5,2.867924528301887,1.473684210526316,1.0,1.4358787802100468,1.0,3.9999999999999996,2.125,2.8616367553242212,2.2857142857142856,1.75,9.35714285714289,1.0,7.0,10.0,3.25,4.0,1.0,10.0,6.948678071539657,5.390243902439025,3.4567901234567913,6.3999999999999995
32834.0,1.0,4.120967741935484,2.220706260032103,5.61344537815126,1.9930337078651683,1.0,1.0,2.8,1.0,4.857142857142858,6.625,7.0,5.5,10.0,6.0,3.547169811320755,1.473684210526316,1.0,1.6636403897254208,1.0,3.4,2.125,2.8616367553242212,3.8928571428571423,1.0,9.35714285714289,1.0,10.0,5.5,1.0,5.7999999999999545,1.0,10.0,5.954898911353032,5.093256814921091,5.777777777777779,4.0
31094.0,1.0,1.7258064516129032,1.101123595505618,5.372418126128956,3.744494382022472,2.0,1.0,2.8,4.375,4.857142857142858,5.5,5.2000000000000455,1.900000000023283,5.5,5.0,3.716981132075472,1.236842105263158,1.0,2.1274199671011007,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,1.0,7.0,10.0,10.0,4.600000000000136,1.0,10.0,7.494556765163297,5.893830703012913,3.2098765432098766,5.8
42751.0,1.0,4.266129032258065,4.698234349919743,6.675096206706982,2.656404494382022,6.0,1.0,1.0,1.0,4.857142857142858,7.75,7.600000000000136,1.0,10.0,7.0,4.566037735849057,3.8421052631578947,1.0,3.7080855371377957,1.0,10.0,2.125,2.8616367553242212,7.107142857142857,1.75,9.35714285714289,4.857142857142858,7.0,10.0,5.5,6.400000000000091,4.0,10.0,8.194401244167963,6.216642754662839,3.2716049382716044,3.4
28327.0,1.0,1.3629032258064515,2.365168539325843,1.1979109400769654,2.581573033707865,1.0,1.0,1.0,1.0,4.857142857142858,7.75,7.600000000000136,2.800000000046566,1.0,7.0,2.5283018867924527,1.473684210526316,1.0,1.293243072251044,1.0,3.4,2.125,2.2633107454017427,1.2678571428571428,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,1.0,10.0,6.10606531881804,5.338593974175037,6.160493827160494,3.4
61049.0,1.0,2.161290322580645,5.268860353130016,8.618864368177176,2.041573033707865,1.0,3.526315789473684,1.0,1.0,7.428571428571429,8.3125,8.200000000000045,2.800000000046566,1.0,8.0,2.867924528301887,6.2105263157894735,3.25,1.6351701885359988,1.0,2.1999999999999997,2.125,3.8228460793804455,1.9642857142857142,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,8.200000000000045,1.0,10.0,7.0886469673405905,6.875179340028694,6.543209876543209,2.8
