,real_price,pre_price
4848,19.8,20.098608
4849,13.5,12.41959
4850,10.0,13.956158
4851,4.2,4.5702686
4852,24.5,23.138094
4853,3.6,4.1598773
4854,6.68,7.3982553
4855,43.58,53.510265
4856,27.5,25.87058
4857,15.0,15.932516
4858,17.38,17.235918
4859,10.08,10.829342
4860,8.38,8.375954
4861,3.2,4.2104797
4862,9.58,10.163028
4863,5.8,4.6757655
4864,43.8,45.608627
4865,26.78,28.74818
4866,17.5,20.270313
4867,11.88,11.574575
4868,12.88,12.596173
4869,1.18,1.2025263
4870,7.8,6.9742007
4871,14.5,15.0208235
4872,29.5,29.87006
4873,9.4799,10.394432
4874,9.3,9.251377
4875,5.98,6.5179243
4876,9.38,8.843841
4877,6.2,5.2807426
4878,7.1,7.040844
4879,14.5,15.070366
4880,2.6,1.7699916
4881,12.0,11.973105
4882,24.88,28.0161
4883,33.5,32.761127
4884,6.78,6.84626
4885,19.8,20.02893
4886,13.2,14.061856
4887,13.8,11.434368
4888,9.68,9.173765
4889,18.8,17.011688
4890,5.8,5.4281354
4891,19.8,15.556896
4892,5.28,6.193453
4893,15.5,16.030516
4894,4.5,4.76944
4895,5.6,5.401177
4896,23.5,23.51302
4897,7.38,7.601385
4898,12.5,12.821415
4899,10.6,10.758266
4900,19.75,17.863781
4901,8.3,8.977804
4902,13.33,13.236608
4903,11.8,11.183483
4904,6.88,6.1790414
4905,19.8,18.788187
4906,11.6,11.475702
4907,15.58,15.113183
4908,18.8,21.376715
4909,6.3,7.7772603
4910,16.8,16.877014
4911,1.6,1.7887421
4912,5.8,5.876955
4913,8.88,8.505231
4914,14.0,14.175156
4915,20.2,19.891287
4916,9.3,10.99995
4917,1.38,1.7706318
4918,4.18,7.037549
4919,5.8,9.038632
4920,10.0,9.990132
4921,12.0,11.581629
4922,12.8,12.785846
4923,10.88,8.632486
4924,6.8,5.94986
4925,11.2,12.690993
4926,5.75,5.851093
4927,4.86,4.210504
4928,5.88,7.1192093
4929,36.5,36.32512
4930,4.98,5.101378
4931,47.5,47.4988
4932,5.12,3.5782316
4933,54.5,54.258877
4934,5.8,5.448339
4935,19.5,20.509253
4936,17.9,17.250498
4937,58.8,53.164555
4938,3.2,2.3248665
4939,14.3,11.942207
4940,9.6,10.223487
4941,9.2,7.279122
4942,22.8,20.99407
4943,17.98,17.827454
4944,1.55,1.4274995
4945,6.3,5.5019608
4946,24.18,24.942366
4947,14.68,14.65533
4948,23.8799,22.738312
4949,1.1,1.5895417
4950,12.5,10.781466
4951,63.98,64.2246
4952,6.9,7.4665017
4953,23.8,14.828039
4954,25.8,25.739065
4955,6.88,5.7713375
4956,3.58,3.7437124
4957,15.38,14.730251
4958,10.1,9.954379
4959,1.98,2.225444
4960,13.0,13.05304
4961,33.38,43.247654
4962,9.9799,9.6211195
4963,9.88,10.746478
4964,19.6,20.639387
4965,9.28,9.202651
4966,10.8,9.093141
4967,10.8,12.138289
4968,1.88,2.7915556
4969,8.58,6.190124
4970,2.38,2.3376577
4971,12.5,11.9015875
4972,3.9,4.1796036
4973,21.7,22.230673
4974,16.4,17.17382
4975,7.0,7.162926
4976,13.99,14.368916
4977,6.48,6.96957
4978,17.8,18.801264
4979,4.88,5.8451867
4980,19.2,16.525385
4981,9.2,9.05698
4982,19.3,20.349566
4983,24.3,22.162281
4984,15.98,14.406129
4985,16.3,18.129122
4986,14.18,14.810203
4987,18.38,17.66331
4988,61.8,67.426414
4989,14.68,12.561999
4990,12.3,14.672663
4991,39.98,36.03515
4992,13.5,11.589117
4993,5.8,5.182722
4994,7.28,9.374829
4995,12.86,12.38152
4996,11.38,12.185276
4997,21.8,22.241144
4998,8.7,7.6439686
4999,7.6,7.396553
5000,5.38,3.9905183
5001,6.5,6.6027575
5002,10.5,8.793121
5003,6.45,7.6579137
5004,23.5,21.8454
5005,258.7,295.01846
5006,7.98,7.7462196
5007,1.18,0.6938513
5008,17.8,17.981924
5009,13.0,11.65208
5010,4.2,3.558557
5011,8.1,6.7665334
5012,10.28,9.188839
5013,6.2,5.3752947
5014,17.8,19.28715
5015,16.68,16.229443
5016,6.3,6.613004
5017,12.9799,13.030715
5018,14.98,12.992797
5019,15.98,15.004307
5020,15.5,14.754472
5021,34.8,30.029505
5022,18.98,19.681744
5023,15.88,15.326431
5024,12.9799,12.435497
5025,16.5,16.104012
5026,4.58,4.4267583
5027,12.6,12.333648
5028,13.6,13.489484
5029,12.38,12.282775
5030,8.0,9.33101
5031,9.5,10.743919
5032,19.6,20.19659
5033,1.58,2.4511213
5034,6.68,6.2074766
5035,0.7,0.8786683
5036,23.8,23.198133
5037,2.88,3.5664766
5038,6.38,7.1243143
5039,31.58,27.971228
5040,8.28,8.485661
5041,22.8,22.06957
5042,27.8,27.395142
5043,0.98,1.8438978
5044,5.5,5.183879
5045,7.4,8.107647
5046,44.8,48.3291
5047,72.8,74.982635
5048,138.0,99.21926
5049,3.4,3.6778374
5050,6.2,7.0538263
5051,26.0,26.796568
5052,11.8,10.894653
5053,6.7,6.925395
5054,4.98,5.7894745
5055,3.98,3.2327812
5056,3.46,3.4071653
5057,18.6,18.455383
5058,14.6,14.782917
5059,11.8,11.349573
5060,9.3,8.984358
5061,7.18,7.913944
5062,39.98,39.368008
5063,10.8,10.109715
5064,5.15,5.48423
5065,17.8,17.689323
5066,13.78,13.115366
5067,6.48,5.8897467
5068,3.2,3.5529373
5069,13.68,12.048759
5070,42.0,42.218067
5071,19.0,20.330173
5072,26.5,24.210648
5073,7.3,7.298155
5074,5.98,5.983392
5075,9.9799,9.177807
5076,3.0,2.9139683
5077,6.8,6.57451
5078,13.8,12.758884
5079,16.5,18.015131
5080,11.88,11.904962
5081,14.9,14.3336525
5082,17.78,16.428421
5083,10.5,10.425471
5084,8.78,7.535342
5085,3.28,3.3120928
5086,1.98,1.6624553
5087,10.5,9.351761
5088,13.6,14.084638
5089,7.3,7.3798175
5090,24.8,23.332804
5091,8.6,10.084669
5092,19.8,19.231863
5093,23.5,27.870523
5094,47.6,48.48109
5095,11.2,9.961342
5096,4.85,4.708098
5097,6.8,7.998847
5098,10.8,11.953798
5099,10.98,10.878713
5100,6.9,6.715853
5101,27.8,28.340658
5102,13.58,12.51326
5103,6.98,6.7192388
5104,6.9,6.3009906
5105,5.0,6.7187777
5106,11.0,10.505721
5107,31.28,30.283821
5108,22.0,21.437462
5109,22.8,23.27777
5110,23.48,22.32108
5111,12.63,9.158066
5112,16.0,17.710743
5113,3.1,2.872484
5114,20.78,27.355347
5115,3.5,3.6604748
5116,7.8,6.660564
5117,4.98,5.006167
5118,23.68,24.40187
5119,20.38,19.194223
5120,20.5,17.528944
5121,19.6,18.224966
5122,8.5,8.357431
5123,20.49,16.310986
5124,74.98,77.92929
5125,7.88,8.742655
5126,28.5,29.016111
5127,24.48,26.421112
5128,27.5,26.347765
5129,7.2,6.3620005
5130,13.6,14.071716
5131,26.0,26.689201
5132,4.6,5.662576
5133,12.3,12.167016
5134,12.98,11.654705
5135,7.8,4.643703
5136,13.8,12.389552
5137,54.5,56.29391
5138,2.99,1.3739655
5139,4.8,2.97288
5140,18.88,18.641562
5141,4.95,5.4138956
5142,25.6,30.180002
5143,14.88,12.883752
5144,22.5,23.26931
5145,21.98,21.276556
5146,7.8,10.992139
5147,49.8,47.13303
5148,15.38,14.696079
5149,30.8,27.491312
5150,8.88,8.268824
5151,5.7,5.033821
5152,8.0,7.7338886
5153,6.2,4.6454268
5154,10.79,8.378912
5155,7.8,7.2894125
5156,10.7,9.549969
5157,29.2,27.62565
5158,16.58,16.692278
5159,5.1,5.8935513
5160,8.78,7.8005123
5161,9.5,8.013448
5162,9.8,10.236215
5163,11.97,12.42755
5164,12.38,11.089286
5165,12.8,12.290492
5166,22.88,23.887724
5167,5.0,5.036485
5168,6.55,5.676117
5169,15.18,13.4065695
5170,2.28,2.4128275
5171,11.4,11.983702
5172,7.38,7.8981533
5173,12.38,11.165989
5174,17.8,18.271975
5175,12.28,11.046023
5176,11.98,10.207997
5177,9.28,9.8298435
5178,4.98,4.944299
5179,24.58,24.398748
5180,12.2,13.056427
5181,2.88,2.4230227
5182,19.68,21.988089
5183,6.98,7.378929
5184,13.5,12.767835
5185,15.5,15.286098
5186,4.58,5.350147
5187,16.78,16.082996
5188,5.62,7.3805356
5189,2.8,1.8368299
5190,8.2,8.750641
5191,24.8,25.343107
5192,9.88,10.105899
5193,23.5,22.472736
5194,15.2,12.765926
5195,5.3,6.011037
5196,17.0,21.315563
5197,17.7,16.749031
5198,16.7,18.510586
5199,10.98,11.432656
5200,69.8,69.01245
5201,23.0,17.294086
5202,17.8,17.958864
5203,7.2,5.6439295
5204,19.58,19.72955
5205,15.7,13.9954605
5206,3.3,2.1621516
5207,28.98,27.998722
5208,13.98,12.571479
5209,36.8,35.439636
5210,9.28,8.82786
5211,15.8,14.100244
5212,13.95,12.6901865
5213,13.8,14.033273
5214,12.18,10.8516
5215,8.8,7.3395567
5216,11.2,7.82398
5217,4.98,4.4835696
5218,28.0,26.042988
5219,8.6,8.329869
5220,30.5,30.48274
5221,9.98,9.781298
5222,16.6,16.856678
5223,15.98,14.29406
5224,12.98,11.349335
5225,16.9,18.556822
5226,10.5,12.455723
5227,7.5,7.3155117
5228,4.98,5.4049025
5229,22.88,21.826204
5230,19.98,22.11351
5231,8.98,7.2013006
5232,4.0,2.9633238
5233,14.68,12.193541
5234,16.3,17.039948
5235,18.3,17.408058
5236,6.5,6.209056
5237,16.9,16.438553
5238,26.3,25.873713
5239,22.8,23.288157
5240,7.6,7.0842047
5241,19.7,18.63767
5242,9.49,9.174656
5243,13.5,14.457667
5244,5.88,4.8689394
5245,19.8,18.741802
5246,4.28,4.680614
5247,22.8,22.779251
5248,2.66,2.2463467
5249,5.0,4.770971
5250,6.8,6.224273
5251,6.8,8.482031
5252,28.85,26.886425
5253,13.6,14.492965
5254,9.88,8.051476
5255,7.88,5.6982512
5256,5.28,5.1386995
5257,24.78,20.078272
5258,45.5,44.78026
5259,5.26,5.299228
5260,16.88,18.565386
5261,6.1,6.5629272
5262,8.58,8.33452
5263,18.0,20.747301
5264,9.98,9.557956
5265,16.2,16.199347
5266,49.5,53.250027
5267,12.58,12.362531
5268,16.88,16.88289
5269,4.96,5.4310994
5270,7.58,3.9774313
5271,19.28,20.48536
5272,11.28,11.835485
5273,10.5,12.615151
5274,11.0,9.83256
5275,10.68,9.828729
5276,11.8,11.742363
5277,2.6,1.9759498
5278,3.88,8.691943
5279,2.68,2.1926322
5280,8.6,8.115697
5281,18.0,16.592728
5282,9.6,10.803784
5283,4.6,5.074785
5284,6.58,8.161698
5285,3.7,3.5345187
5286,38.8,37.819386
5287,6.18,6.4566083
5288,11.88,12.773594
5289,27.5,24.40749
5290,6.48,6.9032125
5291,14.48,14.46645
5292,18.8,19.104973
5293,12.0,10.654491
5294,18.6,19.561874
5295,8.38,8.8481655
5296,9.6,8.308551
5297,3.4,3.656197
5298,8.7,6.1752815
5299,6.2,7.4951186
5300,11.68,11.281913
5301,6.2,6.158452
5302,5.6,5.806857
5303,9.7,10.654849
5304,3.88,3.481583
5305,3.3,3.498007
5306,9.08,7.2065907
5307,3.8,2.907916
5308,11.8,13.178375
5309,2.1,3.1420872
5310,2.98,2.661015
5311,10.3,14.7983265
5312,18.35,19.109629
5313,9.18,9.390488
5314,15.2,15.391477
5315,97.7,97.42983
5316,13.1,12.897227
5317,0.6,1.5259936
5318,6.8,5.374559
5319,2.8,2.6823032
5320,35.7,33.164402
5321,10.5,11.000047
5322,7.48,6.61469
5323,14.3,14.673286
5324,3.68,4.579825
5325,6.78,6.865777
5326,8.5,6.7343197
5327,10.66,17.0482
5328,8.1,7.7481594
5329,21.48,22.94154
5330,12.5,10.774825
5331,7.98,7.700877
5332,15.38,16.06664
5333,7.8,7.4007254
5334,45.98,40.888706
5335,6.68,7.203236
5336,26.6,26.004816
5337,14.58,14.105022
5338,20.6,20.214245
5339,49.0,47.649887
5340,5.3,5.155281
5341,6.28,5.641901
5342,21.8,18.94142
5343,6.0,5.1872406
5344,22.9,21.28265
5345,5.49,4.542901
5346,11.0,11.257949
5347,10.38,9.508481
5348,16.5,17.367949
5349,27.3,23.33701
5350,10.3,11.464559
5351,16.3,16.573217
5352,5.38,4.739987
5353,3.7,4.3517027
5354,60.0,47.138702
5355,17.5,17.395363
5356,9.0,8.547003
5357,6.9,6.9171753
5358,19.95,21.325132
5359,15.88,16.096556
5360,9.5,7.861578
5361,6.5,6.1241508
5362,5.88,7.319333
5363,6.2,8.525256
5364,33.0,33.04845
5365,10.32,9.633276
5366,22.8,22.017374
5367,10.98,11.362222
5368,14.5,14.014714
5369,28.5,28.310244
5370,13.68,12.266892
5371,7.68,6.8875713
5372,17.88,17.436932
5373,11.68,10.4984
5374,9.8,8.592231
5375,17.8,17.566343
5376,26.48,26.143919
5377,10.6,9.9157295
5378,3.58,5.1293087
5379,3.0,2.634814
5380,6.88,6.054603
5381,2.18,2.4989107
5382,8.68,11.685404
5383,3.18,3.7435927
5384,7.5,7.0876474
5385,4.8,3.5915585
5386,22.5,22.850225
5387,10.28,8.786667
5388,4.7,6.6840196
5389,28.98,28.837059
5390,21.8,23.993591
5391,5.98,4.536111
5392,6.1,6.982601
5393,8.9,8.850956
5394,21.5798,16.996958
5395,3.5,4.2136135
5396,7.38,7.9563293
5397,18.6,19.6719
5398,4.88,5.986106
5399,12.0,11.680756
5400,8.8,8.280815
5401,15.68,13.078789
5402,5.98,6.3102946
5403,6.2,7.865746
5404,7.5,7.930603
5405,16.2,16.694048
5406,15.2,15.918105
5407,5.5,4.7627535
5408,3.58,4.486814
5409,6.8,7.588356
5410,3.58,3.509019
5411,4.78,3.3199213
5412,19.9,20.219112
5413,7.98,8.110973
5414,21.5,20.778225
5415,4.35,4.660031
5416,5.2,4.146564
5417,8.9,7.865098
5418,9.48,8.616572
5419,12.5,11.8087
5420,21.6,21.608429
5421,20.98,22.037338
5422,11.88,11.492158
5423,6.48,5.339205
5424,11.97,12.42755
5425,6.98,5.465208
5426,31.8,23.18127
5427,4.38,3.9245834
5428,3.9,2.8139071
5429,9.38,9.208415
5430,23.8,22.991552
5431,7.0,8.516117
5432,13.5,14.663872
5433,7.5,10.591104
5434,16.88,15.095121
5435,23.8,25.711678
5436,59.98,50.828663
5437,2.68,2.1708028
5438,20.3,20.693295
5439,36.88,35.73113
5440,7.88,7.653787
5441,7.88,7.661995
5442,26.0,23.21647
5443,44.4,44.44404
5444,27.5,27.804554
5445,10.48,8.900853
5446,9.7,9.981771
5447,23.5,22.241613
5448,10.18,9.999451
5449,5.98,6.697439
5450,1.19,1.7149243
5451,6.98,6.5500216
5452,8.8,8.109707
5453,5.98,5.931712
5454,27.6,29.400402
5455,16.38,17.06899
5456,17.8,16.34034
5457,8.38,7.4867325
5458,8.9,8.268902
5459,8.68,7.751916
5460,10.88,9.353604
5461,19.3799,18.492674
5462,6.78,6.277892
5463,6.2,6.291013
5464,10.1,9.681423
5465,34.68,38.343063
5466,22.88,18.112095
5467,8.8,9.818864
5468,7.48,7.97394
5469,24.56,27.714962
5470,9.2,9.970457
5471,6.5,4.613056
5472,8.98,8.498196
5473,14.3,11.770644
5474,10.8,9.754328
5475,28.8,28.24595
5476,31.5,33.01015
5477,15.9,14.429095
5478,17.0,17.872381
5479,8.5,7.662175
5480,13.3,11.682217
5481,19.9,19.199467
5482,4.48,4.631427
5483,10.7,7.5923233
5484,12.28,11.390744
5485,7.4,7.7689366
5486,17.2,16.07394
5487,23.28,21.885893
5488,19.18,20.079067
5489,25.2,19.35594
5490,2.66,2.5659692
5491,4.55,3.7197733
5492,3.8,3.0255737
5493,16.98,17.48121
5494,3.5,3.3523521
5495,4.8,4.173117
5496,11.2,12.030998
5497,22.6,22.871485
5498,3.23,3.6293302
5499,21.88,21.820107
5500,7.6,7.7932487
5501,8.18,7.5369186
5502,12.18,13.009285
5503,11.98,11.618039
5504,4.95,4.439979
5505,25.8,26.384916
5506,14.3,12.789134
5507,20.39,22.406116
5508,9.2,9.333082
5509,25.5,25.114601
5510,5.38,5.312485
5511,15.98,14.600385
5512,13.8,13.31409
5513,7.28,6.940194
5514,5.88,5.491979
5515,7.68,9.105334
5516,12.88,11.936557
5517,15.25,15.881104
5518,2.58,2.5955167
5519,10.5,11.421612
5520,6.67,6.913561
5521,14.6,15.813912
5522,21.8,19.435162
5523,15.8,13.640197
5524,9.7,10.339166
5525,9.98,10.013033
5526,9.9,10.209692
5527,5.08,4.7973537
5528,4.98,4.197695
5529,5.5,4.4291368
5530,6.78,8.150614
5531,15.28,16.033854
5532,15.38,15.266784
5533,6.88,7.1018715
5534,4.58,4.740867
5535,13.98,14.294368
5536,10.38,9.280825
5537,13.5,12.993211
5538,17.0,17.993433
5539,7.6,6.6208897
5540,33.0,32.631332
5541,6.38,5.949809
5542,6.8,15.824115
5543,22.16,16.375828
5544,11.9,12.605774
5545,10.2,10.113913
5546,13.8,15.914297
5547,37.6,32.554996
5548,9.6,9.897328
5549,11.28,12.097167
5550,16.8,17.296661
5551,14.8,11.668351
5552,18.38,19.131733
5553,11.3,11.16008
5554,27.5,26.348663
5555,16.5,17.94893
5556,2.6,3.002115
5557,9.88,7.8628135
5558,9.7,10.023135
5559,23.8,24.953693
5560,18.0,18.05386
5561,21.68,19.565437
5562,11.98,11.500893
5563,17.8,16.737745
5564,4.0,2.7380834
5565,8.5,8.067944
5566,44.0,40.661083
5567,65.58,58.651016
5568,10.38,8.118376
5569,8.0,8.242295
5570,20.38,18.75614
5571,7.3,6.799405
5572,10.0,9.739926
5573,4.58,5.13184
5574,20.5,20.393969
5575,76.8,79.83195
5576,2.8,3.8669982
5577,9.58,10.05822
5578,33.88,32.190845
5579,21.8,21.099194
5580,7.98,9.980137
5581,3.5,4.8548584
5582,5.98,5.697957
5583,16.18,15.692816
5584,6.19,7.6185884
5585,16.9,16.431759
5586,16.0,16.758385
5587,1.9,2.8256176
5588,7.32,6.020805
5589,13.0,12.569102
5590,12.55,12.361532
5591,18.5,19.286959
5592,53.0,52.456932
5593,16.88,15.210849
5594,4.3,4.8983564
5595,3.88,4.697027
5596,11.98,12.521452
5597,9.88,7.992137
5598,4.0,4.03175
5599,46.0,43.4813
5600,12.98,11.654705
5601,11.2,12.031091
5602,14.5,13.560537
5603,7.7,7.581517
5604,4.1,3.9720988
5605,6.8,8.027197
5606,14.0,13.4369335
5607,3.35,3.3342173
5608,29.5,28.493666
5609,39.8,37.657112
5610,8.3,6.75637
5611,8.4799,7.24523
5612,33.58,32.419815
5613,14.88,15.2857
5614,21.0,21.459217
5615,18.8,18.791672
5616,7.38,7.1649857
5617,1.98,1.873759
5618,5.0,5.2025704
5619,195.0,204.87796
5620,3.4,4.7830677
5621,13.28,11.366277
5622,7.7,7.6375685
5623,7.3,7.673643
5624,6.2,6.7640667
5625,40.8,41.863194
5626,2.68,2.5829008
5627,1.5,1.6371675
5628,7.1,7.9849086
5629,3.6,5.0827327
5630,16.39,16.244432
5631,21.98,19.895594
5632,43.8,50.66396
5633,16.9,15.855103
5634,10.9,12.664682
5635,6.2,6.4489727
5636,5.6,5.5432386
5637,7.18,6.4531374
5638,15.2,13.85174
5639,6.9,5.9155855
5640,9.68,11.328799
5641,22.3,23.545956
5642,17.8799,17.477974
5643,22.2,21.069311
5644,7.8,8.562958
5645,2.5,1.3401136
5646,16.2,16.733143
5647,10.5,9.314881
5648,3.3,3.3332582
5649,3.8,3.3576744
5650,10.8,11.993981
5651,4.38,4.5043044
5652,28.5,28.108393
5653,41.38,33.732666
5654,2.99,4.802038
5655,6.6,7.231509
5656,9.9,8.47691
5657,8.89,9.346021
5658,2.0,2.5148313
5659,21.5,21.235811
5660,33.8,28.164974
5661,18.8,18.816978
5662,17.6,18.586485
5663,43.0,40.799892
5664,9.8,9.426583
5665,4.69,4.9593096
5666,24.98,23.518503
5667,7.28,5.948867
5668,10.8,11.877013
5669,6.3,5.213516
5670,149.8,100.2841
5671,31.99,28.596382
5672,1.8,2.5130491
5673,6.68,7.357297
5674,1.88,1.2942221
5675,14.8,14.87977
5676,11.98,12.034995
5677,13.6,11.742641
5678,3.98,3.146918
5679,11.8,10.972451
5680,15.5,16.624107
5681,10.98,13.287341
5682,7.0,6.4167805
5683,11.5,11.586565
5684,16.0,17.090439
5685,3.85,4.1117897
5686,25.6,26.640047
5687,50.0,59.583694
5688,11.5,11.026073
5689,6.6,7.4477787
5690,1.96,2.8626149
5691,11.83,13.27056
5692,11.9,14.878094
5693,13.0,12.091947
5694,3.68,3.8917046
5695,6.6,5.868645
5696,19.8,19.608328
5697,6.4,5.222394
5698,2.58,2.4955268
5699,7.28,7.533741
5700,6.8,8.894671
5701,21.98,25.539167
5702,1.0,1.5181305
5703,10.1,11.151319
5704,8.98,12.218179
5705,6.56,6.588128
5706,19.98,20.536808
5707,6.88,7.1023555
5708,33.8,25.025076
5709,10.86,8.902963
5710,3.48,3.8589513
5711,8.08,7.231243
5712,37.8,35.971855
5713,7.86,6.8018913
5714,3.18,2.7121737
5715,9.6,9.28235
5716,9.1,7.16663
5717,53.0,53.826447
5718,9.5,11.711682
5719,15.3,17.010159
5720,33.8,26.651112
5721,2.5,2.2537677
5722,19.58,18.233818
5723,4.58,5.187727
5724,16.2,16.147764
5725,16.8,15.724507
5726,18.0,17.48425
5727,7.38,6.982638
5728,11.8,13.599154
5729,10.2,8.7069025
5730,23.0,23.602404
5731,25.98,21.150034
5732,11.8,11.5899725
5733,37.8,36.408543
5734,4.56,4.769282
5735,2.38,2.4584513
5736,8.58,8.803646
5737,11.0,12.612016
5738,18.88,19.49195
5739,10.63,10.417112
5740,36.88,34.766518
5741,2.38,3.2408047
5742,9.4,9.964781
5743,9.88,9.848557
5744,11.1,12.690869
5745,20.0,22.171593
5746,37.2,39.216633
5747,4.98,5.550322
5748,9.53,10.444606
5749,4.4,6.7275867
5750,8.1,7.9724975
5751,16.8,18.103516
5752,4.18,3.7585442
5753,5.0,5.1641793
5754,4.8,4.466332
5755,23.65,21.036865
5756,3.58,1.8178363
5757,3.2,3.572442
5758,12.78,12.257399
5759,3.6,5.6786776
5760,17.8,18.110884
5761,9.88,8.340406
5762,4.8,4.5189486
5763,10.3,12.006256
5764,19.9,16.084642
5765,24.88,24.582863
5766,22.8,22.498169
5767,9.6,10.154168
5768,3.5,5.959147
5769,17.2,18.686462
5770,4.96,5.038025
5771,25.5,23.433874
5772,9.5,10.09545
5773,6.98,7.6098213
5774,26.98,25.175674
5775,16.6,15.1520605
5776,7.88,7.5233397
5777,11.5,11.95123
5778,9.58,8.944194
5779,32.0,25.807127
5780,10.5,9.644336
5781,6.9,6.3725696
5782,13.5,11.342348
5783,10.0,11.024359
5784,2.9,2.013063
5785,23.8,22.745142
5786,6.88,6.933296
5787,5.8,4.96483
5788,22.3,23.028942
5789,19.8,20.311434
5790,4.98,4.678609
5791,6.38,7.272918
5792,25.9,23.94844
5793,6.0,6.7950964
5794,3.5,3.771802
5795,16.5,17.71271
5796,10.98,12.380501
5797,9.4,9.439969
5798,10.98,9.929807
5799,7.8,6.1880636
5800,4.5,5.982219
5801,41.8,45.63029
5802,14.5,14.377467
5803,7.09,6.2280025
5804,6.68,6.1378603
5805,3.18,4.440462
5806,14.9,14.616031
5807,5.88,7.7494035
5808,23.5,24.64191
5809,6.48,6.1512814
5810,4.88,4.103898
5811,3.6,4.9686856
5812,14.88,15.632763
5813,21.8799,21.904041
5814,0.5,0.8977833
5815,12.58,12.296768
5816,22.0,22.098232
5817,23.5,22.718557
5818,29.98,34.138687
5819,31.88,31.6021
5820,11.8,12.615733
5821,7.5,7.5320096
5822,72.0,67.638
5823,6.5,6.19718
5824,5.88,4.841094
5825,8.8,7.4813385
5826,1.6,1.8401778
5827,11.95,11.173385
5828,9.5,9.716286
5829,53.8,51.28983
5830,13.6,12.695001
5831,56.8,55.507366
5832,26.5,25.383991
5833,29.8,29.692213
5834,6.88,6.980859
5835,26.2,27.66692
5836,1.87,2.602527
5837,22.8,23.687677
5838,4.38,4.6201034
5839,23.8,24.983683
5840,6.78,6.687467
5841,15.9,12.901059
5842,8.18,9.48823
5843,4.6,4.4855485
5844,2.68,1.8508418
5845,6.58,6.3168125
5846,9.3,10.133825
5847,7.5,7.909057
5848,25.58,21.743366
5849,3.68,4.7784348
5850,15.38,15.738283
5851,8.6,7.6568837
5852,6.98,5.7763715
5853,7.5,6.310676
5854,19.2,19.14432
5855,8.8,8.689162
5856,33.0,30.038918
5857,6.4,6.5246468
5858,23.98,27.611021
5859,10.2,8.084706
5860,9.28,8.814114
5861,7.6,8.42548
5862,358.8,280.69278
5863,4.68,5.503131
5864,26.0,27.09351
5865,7.7,7.095275
5866,2.38,1.82093
5867,6.8,6.211939
5868,8.2,7.802128
5869,2.58,2.8653662
5870,8.2,8.679108
5871,1.8,1.7249188
5872,4.48,4.1669607
5873,19.6,17.827694
5874,5.99,4.9802265
5875,3.5,2.6811695
5876,5.38,4.8973002
5877,20.18,20.440123
5878,3.3,4.010719
5879,5.8,7.1150703
5880,3.18,2.5987453
5881,3.66,3.308576
5882,29.88,30.284071
5883,32.8,33.663776
5884,5.88,11.078992
5885,9.3,8.773009
5886,7.2,6.1821337
5887,18.88,18.155024
5888,9.5,8.487483
5889,12.8,15.166605
5890,7.68,7.467149
5891,4.1,6.298688
5892,10.98,9.742937
5893,18.8,18.676517
5894,5.2,5.2880716
5895,10.98,9.9569
5896,16.8,18.921524
5897,19.98,19.69365
5898,17.0,17.203222
5899,10.8,10.261914
5900,9.9,20.090326
5901,8.68,8.83964
5902,37.8,33.711647
5903,22.5,22.14918
5904,4.28,3.7338858
5905,13.8,12.94962
5906,26.7,28.221972
5907,12.58,11.442151
5908,7.86,8.225764
5909,2.08,2.8056014
5910,5.38,3.6284215
5911,12.2,12.118648
5912,15.5,14.665683
5913,7.2,7.8294187
5914,19.98,19.909286
5915,35.0,37.420113
5916,12.8,11.03066
5917,4.3,3.9920719
5918,20.29,18.844305
5919,6.98,7.5433016
5920,14.41,16.393024
5921,16.1,12.811359
5922,3.2,2.4139957
5923,11.5,9.001165
5924,36.0,34.340733
5925,21.58,19.575933
5926,15.5,14.044495
5927,48.8,52.73245
5928,21.98,22.86528
5929,19.8,19.7926
5930,13.1,12.903765
5931,13.38,12.594462
5932,22.3,23.620184
5933,5.98,5.957803
5934,8.68,7.814134
5935,8.38,8.781221
5936,4.25,4.7599335
5937,20.8,20.258215
5938,11.98,9.051622
5939,45.6,48.969532
5940,9.1,7.4725876
5941,11.98,12.750888
5942,5.88,4.535703
5943,9.38,9.72514
5944,13.68,14.896776
5945,2.2,2.0086105
5946,22.0,21.030422
5947,40.5,46.86475
5948,25.3,25.452005
5949,14.98,13.951839
5950,20.5,21.99815
5951,11.7,11.713217
5952,11.8,13.30503
5953,8.98,10.042626
5954,5.0,5.744402
5955,8.38,6.7163334
5956,27.0,27.048567
5957,7.8,7.9860635
5958,12.3,12.566836
5959,1.8,1.8944309
5960,12.2,12.1843
5961,9.75,10.857766
5962,9.68,8.422628
5963,7.2,7.3144875
5964,10.3,8.4170265
5965,12.8,14.461762
5966,12.8,13.680661
5967,24.68,27.18061
5968,10.2,10.932134
5969,6.1,5.213997
5970,2.98,3.146993
5971,3.5,5.0902586
5972,39.0,37.734238
5973,12.68,12.828734
5974,9.98,10.201823
5975,20.38,22.144932
5976,19.65,18.087336
5977,6.13,7.4410334
5978,8.8,8.5273485
5979,8.6,8.779376
5980,19.98,21.586643
5981,32.9,32.197998
5982,19.19,17.807713
5983,19.5,18.998909
5984,22.8,20.522476
5985,12.98,13.205037
5986,3.5,3.6103585
5987,14.38,13.559604
5988,11.99,13.114576
5989,18.0,17.598465
5990,2.98,2.8118556
